TCODE,TIMESTAMP,TXID,FREQ,BW,AMP,DEVCNT,X,Y,Z,TLW
511,2015-07-31T16:43:25,54718731,540188864,4880,-83.87,1,-78.18,50.92,8.00,6.1
511,2015-07-31T16:43:25,41153804,552998976,11817,-76.99,5,-61.48,70.92,8.00,5
511,2015-07-31T16:43:25,55399046,574996992,4880,-67.61,1,-73.90,62.15,8.00,3.7
511,2015-07-31T16:43:25,58366981,577580800,15703,-89.27,5,-77.41,71.22,8.00,4.8
511,2015-07-31T16:43:25,27354086,577580032,9474,-82.1,5,-70.04,74.00,8.00,1.8
511,2015-07-31T16:43:25,4478321,586251904,4880,-59.21,1,-73.90,62.15,8.00,7.2
511,2015-07-31T16:43:25,19973506,589865344,9761,-77.2,1,-92.34,79.59,8.00,6.6
511,2015-07-31T16:43:25,57986540,589865536,4880,-96.99,1,-97.09,88.48,8.00,6
511,2015-07-31T16:43:25,22376609,596320768,4880,-78.57,1,-95.31,6.00,8.00,5.3
511,2015-07-31T16:43:25,56020733,599995904,4880,-83.94,1,-73.90,62.15,8.00,4.2
512,2015-07-31T16:43:25,10566841,500009536,9761,-79.17,1,-73.90,62.15,8.00,5.2
512,2015-07-31T16:43:25,4111211,500015392,15618,-103.34,1,-73.90,62.15,8.00,8
512,2015-07-31T16:43:25,41824285,500015872,4880,-92.41,1,-73.90,62.15,8.00,6.7
512,2015-07-31T16:43:25,49508310,503848352,14642,-75.74,4,-68.91,77.70,8.00,2.1
512,2015-07-31T16:43:25,108048,528430656,13596,-97.35,4,-85.58,68.69,8.00,0.1
512,2015-07-31T16:43:25,14469006,533345184,4880,-55.5,1,-73.90,62.15,8.00,2.6
512,2015-07-31T16:43:25,66502754,539807232,4880,-98.25,1,-73.90,62.15,8.00,0.6
512,2015-07-31T16:43:25,6590935,539870656,9761,-63.04,2,-81.95,41.05,8.00,6
512,2015-07-31T16:43:25,30136159,539935360,14642,-94.52,2,-81.84,41.32,8.00,9.7
512,2015-07-31T16:43:25,16794129,539998784,43926,-81.27,2,-74.96,59.36,8.00,6.4
512,2015-07-31T16:43:25,26366415,539998784,12201,-83.85,1,-76.36,55.69,8.00,3.7
512,2015-07-31T16:43:25,64847492,540062720,13666,-60.31,2,-81.88,41.21,8.00,2.4
512,2015-07-31T16:43:25,63382935,540127424,9761,-88.88,2,-82.76,38.91,8.00,0.5
512,2015-07-31T16:43:25,54718731,540188864,4880,-77.18,1,-78.18,50.92,8.00,6.7
512,2015-07-31T16:43:25,41153804,552997952,10412,-77.17,1,-62.75,62.68,8.00,0.9
512,2015-07-31T16:43:25,55399046,574996992,4880,-57.77,1,-73.90,62.15,8.00,1.5
512,2015-07-31T16:43:25,58366981,577580928,15703,-70.91,4,-76.09,69.71,8.00,2.5
512,2015-07-31T16:43:25,27354086,577580032,9474,-87.68,5,-70.04,74.00,8.00,4.7
512,2015-07-31T16:43:25,4478321,586251904,4880,-65.7,1,-73.90,62.15,8.00,3.5
512,2015-07-31T16:43:25,19973506,589865344,9761,-76.18,1,-92.34,79.59,8.00,0.8
512,2015-07-31T16:43:25,57986540,589864448,4880,-84.03,2,-95.08,83.61,8.00,4.2
512,2015-07-31T16:43:25,22376609,596320768,4880,-70.33,1,-95.31,6.00,8.00,0.3
512,2015-07-31T16:43:25,56020733,599995904,4880,-79.07,1,-73.90,62.15,8.00,5
513,2015-07-31T16:43:25,4111211,500012960,16594,-56.41,1,-73.90,62.15,8.00,6.9
513,2015-07-31T16:43:25,10566841,500009536,9761,-69.13,1,-73.90,62.15,8.00,0.8
513,2015-07-31T16:43:25,41824285,500015872,4880,-104.13,1,-73.90,62.15,8.00,7.1
513,2015-07-31T16:43:25,49508310,503848256,14642,-80.34,4,-71.50,78.92,8.00,0.1
513,2015-07-31T16:43:25,108048,528430944,14642,-104.82,4,-85.04,66.31,8.00,7.3
513,2015-07-31T16:43:25,14469006,533345184,4880,-90.29,1,-73.90,62.15,8.00,0.5
513,2015-07-31T16:43:25,66502754,539807232,4880,-63.48,1,-73.90,62.15,8.00,8.8
513,2015-07-31T16:43:25,6590935,539870656,9761,-33.28,2,-81.91,41.16,8.00,3.5
513,2015-07-31T16:43:25,30136159,539935360,14642,-76.58,2,-81.54,42.11,8.00,3.7
513,2015-07-31T16:43:25,16794129,539998784,43926,-33.22,2,-74.96,59.36,8.00,8.4
513,2015-07-31T16:43:25,26366415,539998784,12201,-97.58,1,-76.36,55.69,8.00,4
513,2015-07-31T16:43:25,64847492,540062464,14642,-90.61,2,-81.72,41.65,8.00,7.9
513,2015-07-31T16:43:25,63382935,540127616,9761,-87.11,2,-82.44,39.76,8.00,6.1
513,2015-07-31T16:43:25,54718731,540188864,4880,-63.26,1,-78.18,50.92,8.00,1.6
513,2015-07-31T16:43:25,41153804,552997120,11897,-52.92,5,-69.65,61.52,8.00,4.8
513,2015-07-31T16:43:25,55399046,574996992,4880,-47.33,1,-73.90,62.15,8.00,7.1
513,2015-07-31T16:43:25,58366981,577581120,16639,-70.36,4,-74.28,69.95,8.00,5.2
513,2015-07-31T16:43:25,27354086,577580032,9474,-90.51,5,-70.04,74.00,8.00,0.3
513,2015-07-31T16:43:25,4478321,586251904,4880,-87.47,1,-73.90,62.15,8.00,6.5
513,2015-07-31T16:43:25,19973506,589865344,9761,-63.27,1,-92.34,79.59,8.00,6.6
513,2015-07-31T16:43:25,57986540,589864448,4880,-71.84,2,-95.08,83.61,8.00,3.3
513,2015-07-31T16:43:25,22376609,596320768,4880,-100.78,1,-95.31,6.00,8.00,7.6
513,2015-07-31T16:43:25,56020733,599995904,4880,-86.91,1,-73.90,62.15,8.00,7.4
514,2015-07-31T16:43:25,4111211,500012960,16594,-80.62,1,-73.90,62.15,8.00,4.2
514,2015-07-31T16:43:25,10566841,500009536,9761,-58.12,1,-73.90,62.15,8.00,2.7
514,2015-07-31T16:43:25,41824285,500015872,4880,-82.54,1,-73.90,62.15,8.00,6
514,2015-07-31T16:43:25,49508310,503848160,14642,-104.31,5,-72.49,77.59,8.00,3.8
514,2015-07-31T16:43:25,108048,528430752,13421,-78.5,4,-85.95,65.72,8.00,4.5
514,2015-07-31T16:43:25,14469006,533345184,4880,-88.37,1,-73.90,62.15,8.00,3.4
514,2015-07-31T16:43:25,66502754,539807232,4880,-102.11,1,-73.90,62.15,8.00,8.3
514,2015-07-31T16:43:25,6590935,539870656,9761,-99.5,2,-81.96,41.02,8.00,7.5
514,2015-07-31T16:43:25,30136159,539935360,14642,-84.6,2,-81.59,41.98,8.00,2.1
514,2015-07-31T16:43:25,16794129,539998784,43926,-74.9,2,-74.96,59.36,8.00,3.9
514,2015-07-31T16:43:25,26366415,539998080,13666,-79.3,1,-73.90,62.15,8.00,6
514,2015-07-31T16:43:25,64847492,540062464,14642,-99.8,2,-82.14,40.54,8.00,6.9
514,2015-07-31T16:43:25,63382935,540127616,9761,-90.41,2,-82.35,40.00,8.00,0.6
514,2015-07-31T16:43:25,54718731,540188864,4880,-75.79,1,-78.18,50.92,8.00,6.8
514,2015-07-31T16:43:25,41153804,552997184,11930,-101.44,3,-64.50,65.63,8.00,2.9
514,2015-07-31T16:43:25,55399046,574996992,4880,-93.48,1,-73.90,62.15,8.00,0.4
514,2015-07-31T16:43:25,58366981,577580608,16552,-99.12,5,-75.91,72.60,8.00,2.6
514,2015-07-31T16:43:25,27354086,577580032,9474,-75.43,5,-70.04,74.00,8.00,1.9
514,2015-07-31T16:43:25,4478321,586251904,4880,-54.45,1,-73.90,62.15,8.00,8.6
514,2015-07-31T16:43:25,19973506,589865344,9761,-102.89,1,-92.34,79.59,8.00,4.3
514,2015-07-31T16:43:25,57986540,589863616,4880,-97.64,1,-85.19,69.11,8.00,3.5
514,2015-07-31T16:43:25,22376609,596320768,4880,-84.17,1,-95.31,6.00,8.00,5.2
514,2015-07-31T16:43:25,56020733,599995904,4880,-85.4,1,-73.90,62.15,8.00,1.1
515,2015-07-31T16:43:25,4111211,500012960,16594,-96.35,1,-73.90,62.15,8.00,3
515,2015-07-31T16:43:25,10566841,500009536,9761,-84.44,1,-73.90,62.15,8.00,3.8
515,2015-07-31T16:43:25,41824285,500015872,4880,-80.02,1,-73.90,62.15,8.00,6
515,2015-07-31T16:43:25,49508310,503848160,13532,-102.84,5,-72.82,75.26,8.00,6.5
515,2015-07-31T16:43:25,108048,528430752,13421,-73.94,2,-86.32,66.26,8.00,2.5
515,2015-07-31T16:43:25,14469006,533345184,4880,-101.87,1,-73.90,62.15,8.00,8.4
515,2015-07-31T16:43:25,66502754,539807232,4880,-58.85,1,-73.90,62.15,8.00,5.2
515,2015-07-31T16:43:25,6590935,539870656,9761,-87.82,2,-82.06,40.74,8.00,8.6
515,2015-07-31T16:43:25,30136159,539935360,14642,-97.63,2,-81.59,41.98,8.00,1.8
515,2015-07-31T16:43:25,16794129,539998784,43926,-84.23,2,-74.96,59.36,8.00,9.1
515,2015-07-31T16:43:25,26366415,539998080,13666,-100.36,1,-73.90,62.15,8.00,9
515,2015-07-31T16:43:25,64847492,540062208,14642,-50.39,2,-81.92,41.12,8.00,6.4
515,2015-07-31T16:43:25,63382935,540127616,9761,-86.11,2,-82.20,40.38,8.00,3.3
515,2015-07-31T16:43:25,54718731,540188864,4880,-32.8,1,-78.18,50.92,8.00,2.5
515,2015-07-31T16:43:25,41153804,552997312,13286,-80.94,5,-64.70,63.15,8.00,2
515,2015-07-31T16:43:25,55399046,574996992,4880,-78.18,1,-73.90,62.15,8.00,4.6
515,2015-07-31T16:43:25,58366981,577580544,16269,-72.1,3,-76.31,75.57,8.00,4.5
515,2015-07-31T16:43:25,27354086,577580032,9474,-76.78,5,-70.04,74.00,8.00,6.5
515,2015-07-31T16:43:25,4478321,586251904,4880,-98.09,1,-73.90,62.15,8.00,8.5
515,2015-07-31T16:43:25,19973506,589865344,9761,-63.54,1,-92.34,79.59,8.00,7.4
515,2015-07-31T16:43:25,57986540,589863616,4880,-82.58,1,-85.19,69.11,8.00,2.7
515,2015-07-31T16:43:25,22376609,596320768,4880,-71.76,1,-95.31,6.00,8.00,3
515,2015-07-31T16:43:25,56020733,599995904,4880,-88.8,1,-73.90,62.15,8.00,5.7
516,2015-07-31T16:43:25,4111211,500012960,16594,-65.17,1,-73.90,62.15,8.00,6.2
516,2015-07-31T16:43:25,10566841,500009536,9761,-97.6,1,-73.90,62.15,8.00,5.9
516,2015-07-31T16:43:25,41824285,500015872,4880,-92.67,1,-73.90,62.15,8.00,1.1
516,2015-07-31T16:43:25,49508310,503848032,13533,-89.11,4,-72.83,73.31,8.00,4.6
516,2015-07-31T16:43:25,108048,528430880,13493,-98.33,3,-86.50,67.10,8.00,2.9
516,2015-07-31T16:43:25,14469006,533345184,4880,-87.5,1,-73.90,62.15,8.00,6.1
516,2015-07-31T16:43:25,66502754,539807232,4880,-76.48,1,-73.90,62.15,8.00,6.4
516,2015-07-31T16:43:25,6590935,539870656,9761,-80.05,2,-82.39,39.88,8.00,2
516,2015-07-31T16:43:25,30136159,539935360,14642,-70.15,2,-81.62,41.90,8.00,4
516,2015-07-31T16:43:25,16794129,539998784,43926,-59.13,2,-74.96,59.36,8.00,2.3
516,2015-07-31T16:43:25,26366415,539998528,12689,-69.11,1,-73.90,62.15,8.00,7.3
516,2015-07-31T16:43:25,64847492,540062208,14642,-60.9,2,-81.71,41.68,8.00,9.4
516,2015-07-31T16:43:25,63382935,540127616,9761,-73.47,2,-82.29,40.16,8.00,6.1
516,2015-07-31T16:43:25,54718731,540189824,4880,-66.51,1,-82.46,39.69,8.00,6.2
516,2015-07-31T16:43:25,41153804,552997696,12472,-56.54,2,-65.36,65.99,8.00,0.6
516,2015-07-31T16:43:25,55399046,574996992,4880,-57.32,1,-73.90,62.15,8.00,1.5
516,2015-07-31T16:43:25,58366981,577580544,16269,-98.86,3,-76.31,75.57,8.00,9.6
516,2015-07-31T16:43:25,27354086,577580352,9761,-70.32,2,-70.69,73.47,8.00,3.3
516,2015-07-31T16:43:25,4478321,586251904,4880,-86.45,1,-73.90,62.15,8.00,2.8
516,2015-07-31T16:43:25,19973506,589865344,9761,-99.6,1,-92.34,79.59,8.00,9.7
516,2015-07-31T16:43:25,57986540,589863616,4880,-79.58,1,-85.19,69.11,8.00,2
516,2015-07-31T16:43:25,22376609,596320768,4880,-59.65,1,-95.31,6.00,8.00,3.3
516,2015-07-31T16:43:25,56020733,599995904,4880,-85.51,1,-73.90,62.15,8.00,6
517,2015-07-31T16:43:26,4111211,500012960,16594,-96.16,1,-73.90,62.15,8.00,3.8
517,2015-07-31T16:43:26,10566841,500009536,9761,-60.84,1,-73.90,62.15,8.00,7.3
517,2015-07-31T16:43:26,41824285,500015872,4880,-81.61,1,-73.90,62.15,8.00,6.5
517,2015-07-31T16:43:26,49508310,503847936,13533,-68.79,4,-74.43,73.32,8.00,0.6
517,2015-07-31T16:43:26,108048,528431328,11388,-82,1,-87.45,71.57,8.00,5.2
517,2015-07-31T16:43:26,14469006,533345184,4880,-85.98,1,-73.90,62.15,8.00,2.7
517,2015-07-31T16:43:26,66502754,539807232,4880,-102.6,1,-73.90,62.15,8.00,5.4
517,2015-07-31T16:43:26,6590935,539870656,9761,-87.04,2,-82.13,40.58,8.00,1.5
517,2015-07-31T16:43:26,30136159,539935360,14642,-100.38,2,-81.92,41.11,8.00,6
517,2015-07-31T16:43:26,16794129,539998784,43926,-77.22,2,-74.96,59.36,8.00,0.4
517,2015-07-31T16:43:26,26366415,539998080,13666,-50.12,1,-73.90,62.15,8.00,6
517,2015-07-31T16:43:26,64847492,540062208,14642,-44.12,2,-81.92,41.11,8.00,3.2
517,2015-07-31T16:43:26,63382935,540127616,9761,-46.18,2,-82.01,40.87,8.00,2
517,2015-07-31T16:43:26,54718731,540189824,4880,-79.41,1,-82.46,39.69,8.00,5.3
517,2015-07-31T16:43:26,41153804,552997312,12473,-92.89,5,-60.64,63.61,8.00,3.4
517,2015-07-31T16:43:26,55399046,574996992,4880,-65.14,1,-73.90,62.15,8.00,6.9
517,2015-07-31T16:43:26,58366981,577580864,16269,-58.67,5,-76.09,74.84,8.00,0.1
517,2015-07-31T16:43:26,27354086,577580352,9761,-97.98,2,-70.69,73.47,8.00,2.7
517,2015-07-31T16:43:26,4478321,586251904,4880,-78.35,1,-73.90,62.15,8.00,1.8
517,2015-07-31T16:43:26,19973506,589865344,9761,-96.56,1,-92.34,79.59,8.00,1.4
517,2015-07-31T16:43:26,57986540,589863616,4880,-98.97,1,-85.19,69.11,8.00,1.2
517,2015-07-31T16:43:26,22376609,596320768,4880,-65.14,1,-95.31,6.00,8.00,6.2
517,2015-07-31T16:43:26,56020733,599995904,4880,-99.29,1,-73.90,62.15,8.00,5
518,2015-07-31T16:43:26,4111211,500012960,16594,-62.45,1,-73.90,62.15,8.00,2
518,2015-07-31T16:43:26,10566841,500009536,9761,-40.2,1,-73.90,62.15,8.00,8.4
518,2015-07-31T16:43:26,41824285,500013920,4880,-97.97,1,-73.90,62.15,8.00,7
518,2015-07-31T16:43:26,49508310,503847936,13533,-72.87,4,-74.31,72.66,8.00,7.4
518,2015-07-31T16:43:26,108048,528431648,11536,-72.4,3,-83.69,69.32,8.00,6.1
518,2015-07-31T16:43:26,14469006,533345184,4880,-86.2,1,-73.90,62.15,8.00,5.4
518,2015-07-31T16:43:26,66502754,539807232,4880,-74.33,1,-73.90,62.15,8.00,5.3
518,2015-07-31T16:43:26,6590935,539870656,9761,-96.1,2,-82.20,40.38,8.00,6.7
518,2015-07-31T16:43:26,30136159,539935360,14642,-86,2,-81.67,41.78,8.00,0.1
518,2015-07-31T16:43:26,16794129,539998784,43926,-82,2,-74.96,59.36,8.00,3.2
518,2015-07-31T16:43:26,26366415,539998080,13666,-78.09,1,-73.90,62.15,8.00,1.1
518,2015-07-31T16:43:26,64847492,540062208,14642,-52.08,2,-81.90,41.17,8.00,1.2
518,2015-07-31T16:43:26,63382935,540127616,9761,-67.43,2,-82.07,40.74,8.00,2.8
518,2015-07-31T16:43:26,54718731,540189824,4880,-50.41,1,-82.46,39.69,8.00,7.9
518,2015-07-31T16:43:26,41153804,552997440,13422,-31.16,5,-63.72,64.81,8.00,6.2
518,2015-07-31T16:43:26,55399046,574996992,4880,-52.21,1,-73.90,62.15,8.00,0.6
518,2015-07-31T16:43:26,58366981,577580928,16350,-39.31,3,-74.93,74.04,8.00,1.9
518,2015-07-31T16:43:26,27354086,577580352,9761,-53.05,2,-70.69,73.47,8.00,3.7
518,2015-07-31T16:43:26,4478321,586251904,4880,-66.9,1,-73.90,62.15,8.00,1
518,2015-07-31T16:43:26,19973506,589865344,9761,-69.23,1,-92.34,79.59,8.00,1.1
518,2015-07-31T16:43:26,57986540,589863616,4880,-102.74,1,-85.19,69.11,8.00,1.4
518,2015-07-31T16:43:26,22376609,596320768,4880,-80.07,1,-95.31,6.00,8.00,4.7
518,2015-07-31T16:43:26,56020733,599995904,4880,-92.93,1,-73.90,62.15,8.00,1.8
519,2015-07-31T16:43:26,4111211,500012960,16594,-101.28,1,-73.90,62.15,8.00,0.8
519,2015-07-31T16:43:26,10566841,500009536,9761,-92.55,1,-73.90,62.15,8.00,6.4
519,2015-07-31T16:43:26,41824285,500010016,4880,-67.14,1,-73.90,62.15,8.00,3.3
519,2015-07-31T16:43:26,49508310,503847904,13480,-93.73,4,-72.69,74.19,8.00,2.4
519,2015-07-31T16:43:26,108048,528431328,11795,-59.92,3,-81.93,67.63,8.00,7.6
519,2015-07-31T16:43:26,14469006,533345184,4880,-57.16,1,-73.90,62.15,8.00,5.4
519,2015-07-31T16:43:26,66502754,539807232,4880,-81.39,1,-73.90,62.15,8.00,2.3
519,2015-07-31T16:43:26,6590935,539870912,10737,-49.25,2,-82.14,40.55,8.00,1.3
519,2015-07-31T16:43:26,30136159,539935360,14642,-57.88,2,-81.73,41.62,8.00,3.3
519,2015-07-31T16:43:26,16794129,539998784,43926,-60.22,2,-74.96,59.36,8.00,4.2
519,2015-07-31T16:43:26,26366415,539998080,13666,-97.49,1,-73.90,62.15,8.00,6.9
519,2015-07-31T16:43:26,64847492,540062464,13666,-93.33,2,-82.08,40.71,8.00,0.1
519,2015-07-31T16:43:26,63382935,540127616,9761,-89.81,2,-81.89,41.21,8.00,3.7
519,2015-07-31T16:43:26,54718731,540188864,4880,-70.94,1,-78.18,50.92,8.00,3.3
519,2015-07-31T16:43:26,41153804,552996992,12364,-104.99,1,-63.39,65.20,8.00,1.5
519,2015-07-31T16:43:26,55399046,574996992,4880,-41.71,1,-73.90,62.15,8.00,5.5
519,2015-07-31T16:43:26,58366981,577580992,15339,-71.03,5,-76.92,69.33,8.00,9.9
519,2015-07-31T16:43:26,27354086,577580352,9761,-62.04,2,-70.69,73.47,8.00,4.5
519,2015-07-31T16:43:26,4478321,586251904,4880,-41.02,1,-73.90,62.15,8.00,7
519,2015-07-31T16:43:26,19973506,589865664,9761,-89.41,1,-96.62,85.87,8.00,7.1
519,2015-07-31T16:43:26,57986540,589863616,4880,-76.26,1,-85.19,69.11,8.00,8.3
519,2015-07-31T16:43:26,22376609,596320768,4880,-96.27,1,-95.31,6.00,8.00,0.5
519,2015-07-31T16:43:26,56020733,599995904,4880,-82.47,1,-73.90,62.15,8.00,3.6
520,2015-07-31T16:43:27,10566841,500009536,9761,-103.55,1,-73.90,62.15,8.00,3.6
520,2015-07-31T16:43:27,4111211,500015392,19522,-102.33,1,-73.90,62.15,8.00,7.1
520,2015-07-31T16:43:27,41824285,500010016,4880,-74.03,1,-73.90,62.15,8.00,0.5
520,2015-07-31T16:43:27,49508310,503847840,13666,-57.84,4,-71.56,77.51,8.00,7.5
520,2015-07-31T16:43:27,108048,528431136,11795,-89.95,3,-82.65,68.49,8.00,5.3
520,2015-07-31T16:43:27,14469006,533345184,4880,-103.7,1,-73.90,62.15,8.00,1.3
520,2015-07-31T16:43:27,66502754,539807232,4880,-83.45,1,-73.90,62.15,8.00,5.6
520,2015-07-31T16:43:27,6590935,539870912,10737,-34.12,2,-82.44,39.75,8.00,0.3
520,2015-07-31T16:43:27,30136159,539935360,14642,-64.78,2,-81.65,41.84,8.00,0
520,2015-07-31T16:43:27,16794129,539998784,43926,-54.18,2,-74.96,59.36,8.00,1.8
520,2015-07-31T16:43:27,26366415,539998080,13666,-79.01,1,-73.90,62.15,8.00,7.1
520,2015-07-31T16:43:27,64847492,540062464,13666,-86.76,2,-82.24,40.27,8.00,5.5
520,2015-07-31T16:43:27,63382935,540127872,9761,-56.65,2,-81.56,42.05,8.00,4.4
520,2015-07-31T16:43:27,54718731,540188864,4880,-95.71,1,-78.18,50.92,8.00,4.8
520,2015-07-31T16:43:27,41153804,552997440,10737,-69.24,5,-65.60,65.72,8.00,2.6
520,2015-07-31T16:43:27,55399046,574996992,4880,-101.97,1,-73.90,62.15,8.00,2.2
520,2015-07-31T16:43:27,58366981,577581184,15339,-38.2,5,-74.79,65.37,8.00,9.6
520,2015-07-31T16:43:27,27354086,577580352,9761,-101.67,2,-70.69,73.47,8.00,1.9
520,2015-07-31T16:43:27,4478321,586251904,4880,-88.76,1,-73.90,62.15,8.00,3.9
520,2015-07-31T16:43:27,19973506,589865344,9761,-101.94,2,-93.24,80.91,8.00,1.6
520,2015-07-31T16:43:27,57986540,589863616,4880,-101.68,1,-85.19,69.11,8.00,0.5
520,2015-07-31T16:43:27,22376609,596320768,4880,-83.98,1,-95.31,6.00,8.00,4.7
520,2015-07-31T16:43:27,56020733,599995904,4880,-102.58,1,-73.90,62.15,8.00,0.1
521,2015-07-31T16:43:27,10566841,500009536,9761,-56.53,1,-73.90,62.15,8.00,1.3
521,2015-07-31T16:43:27,4111211,500015872,20499,-94.78,1,-73.90,62.15,8.00,0.4
521,2015-07-31T16:43:27,41824285,500010016,4880,-99.31,1,-73.90,62.15,8.00,7.7
521,2015-07-31T16:43:27,49508310,503847968,12690,-87.74,4,-70.74,79.30,8.00,5.4
521,2015-07-31T16:43:27,108048,528430880,11639,-68.93,3,-83.16,69.32,8.00,2.9
521,2015-07-31T16:43:27,14469006,533345184,4880,-81.72,1,-73.90,62.15,8.00,2.4
521,2015-07-31T16:43:27,66502754,539807232,4880,-75.88,1,-73.90,62.15,8.00,3.1
521,2015-07-31T16:43:27,6590935,539870912,10737,-79.68,2,-82.08,40.69,8.00,2.6
521,2015-07-31T16:43:27,30136159,539935360,14642,-56.72,2,-81.72,41.64,8.00,3.2
521,2015-07-31T16:43:27,16794129,539998784,43926,-55.99,2,-74.96,59.36,8.00,0.9
521,2015-07-31T16:43:27,26366415,539997568,14642,-77.97,1,-73.90,62.15,8.00,2.1
521,2015-07-31T16:43:27,64847492,540062464,13666,-59.44,2,-82.60,39.32,8.00,6.4
521,2015-07-31T16:43:27,63382935,540127872,9761,-79.32,2,-81.38,42.54,8.00,5.1
521,2015-07-31T16:43:27,54718731,540187904,4880,-55.66,1,-73.90,62.15,8.00,3.1
521,2015-07-31T16:43:27,41153804,552997632,10458,-33.92,4,-65.11,61.14,8.00,7.6
521,2015-07-31T16:43:27,55399046,574996992,4880,-59.52,1,-73.90,62.15,8.00,1.6
521,2015-07-31T16:43:27,58366981,577581184,14642,-82.54,4,-74.23,64.63,8.00,0.3
