TCODE,TIMESTAMP,TXID,FREQ,BW,AMP,DEVCNT,X,Y,Z
20,2015-07-31T16:42:11,19973506,589866048,9761,0,1,-102.89,95.06,8.00
20,2015-07-31T16:42:11,57986540,589863616,4880,0,1,-67.29,42.87,8.00
21,2015-07-31T16:42:11,4111211,500017344,29283,0,1,-73.90,62.15,8.00
21,2015-07-31T16:42:11,41824285,500008800,4880,0,1,-73.90,62.15,8.00
21,2015-07-31T16:42:11,10566841,500012480,9761,0,1,-73.90,62.15,8.00
21,2015-07-31T16:42:11,49508310,503848704,9761,0,1,-43.56,8.07,8.00
21,2015-07-31T16:42:11,108048,528432288,8785,0,1,-43.56,8.07,8.00
21,2015-07-31T16:42:11,66502754,539807232,4880,0,1,-73.90,62.15,8.00
21,2015-07-31T16:42:11,6590935,539870656,9761,0,2,-81.36,42.59,8.00
21,2015-07-31T16:42:11,30136159,539935360,14642,0,2,-79.76,46.77,8.00
21,2015-07-31T16:42:11,26366415,539999296,13247,0,1,-78.00,51.40,8.00
21,2015-07-31T16:42:11,64847492,540062720,14642,0,2,-79.55,47.34,8.00
21,2015-07-31T16:42:11,63382935,540127872,9761,0,2,-81.30,42.73,8.00
21,2015-07-31T16:42:11,54718731,540188864,4880,0,1,-78.18,50.92,8.00
21,2015-07-31T16:42:11,41153804,552997824,8784,0,1,-43.56,8.07,8.00
21,2015-07-31T16:42:11,27354086,577580800,8785,0,1,-43.56,8.07,8.00
21,2015-07-31T16:42:11,19973506,589866048,9761,0,1,-102.89,95.06,8.00
21,2015-07-31T16:42:11,57986540,589863616,4880,0,1,-67.29,42.87,8.00
22,2015-07-31T16:42:11,4111211,500017344,29283,0,1,-73.90,62.15,8.00
22,2015-07-31T16:42:11,41824285,500008800,4880,0,1,-73.90,62.15,8.00
22,2015-07-31T16:42:11,10566841,500012480,9761,0,1,-73.90,62.15,8.00
22,2015-07-31T16:42:11,49508310,503848704,9761,0,1,-43.56,8.07,8.00
22,2015-07-31T16:42:11,108048,528432288,8785,0,1,-43.56,8.07,8.00
22,2015-07-31T16:42:11,66502754,539807232,4880,0,1,-73.90,62.15,8.00
22,2015-07-31T16:42:11,6590935,539870656,9761,0,2,-81.36,42.59,8.00
22,2015-07-31T16:42:11,30136159,539935360,14642,0,2,-79.76,46.77,8.00
22,2015-07-31T16:42:11,26366415,539999296,13247,0,1,-78.00,51.40,8.00
22,2015-07-31T16:42:11,64847492,540062720,14642,0,2,-79.55,47.34,8.00
22,2015-07-31T16:42:11,63382935,540127872,9761,0,2,-81.30,42.73,8.00
22,2015-07-31T16:42:11,54718731,540188864,4880,0,1,-78.18,50.92,8.00
22,2015-07-31T16:42:11,41153804,552998272,7809,0,1,-43.56,8.07,8.00
22,2015-07-31T16:42:11,27354086,577580800,8785,0,1,-43.56,8.07,8.00
22,2015-07-31T16:42:11,19973506,589866048,9761,0,1,-102.89,95.06,8.00
22,2015-07-31T16:42:11,57986540,589863616,4880,0,1,-67.29,42.87,8.00
23,2015-07-31T16:42:11,4111211,500017344,29283,0,1,-73.90,62.15,8.00
23,2015-07-31T16:42:11,41824285,500008800,4880,0,1,-73.90,62.15,8.00
23,2015-07-31T16:42:11,10566841,500012480,9761,0,1,-73.90,62.15,8.00
23,2015-07-31T16:42:11,49508310,503848704,9761,0,1,-43.56,8.07,8.00
23,2015-07-31T16:42:11,108048,528431776,9761,0,1,-43.56,8.07,8.00
23,2015-07-31T16:42:11,66502754,539807232,4880,0,1,-73.90,62.15,8.00
23,2015-07-31T16:42:11,6590935,539870656,9761,0,2,-81.36,42.59,8.00
23,2015-07-31T16:42:11,30136159,539935360,14642,0,2,-79.76,46.77,8.00
23,2015-07-31T16:42:11,26366415,539999296,13247,0,1,-78.00,51.40,8.00
23,2015-07-31T16:42:11,64847492,540062720,14642,0,2,-79.55,47.34,8.00
23,2015-07-31T16:42:11,63382935,540127872,9761,0,2,-81.30,42.73,8.00
23,2015-07-31T16:42:11,54718731,540188864,4880,0,1,-78.18,50.92,8.00
23,2015-07-31T16:42:11,41153804,552998272,7809,0,1,-43.56,8.07,8.00
23,2015-07-31T16:42:11,27354086,577581312,7809,0,1,-43.56,8.07,8.00
23,2015-07-31T16:42:11,19973506,589866048,9761,0,1,-102.89,95.06,8.00
23,2015-07-31T16:42:11,57986540,589863616,4880,0,1,-67.29,42.87,8.00
24,2015-07-31T16:42:11,4111211,500017344,29283,0,1,-73.90,62.15,8.00
24,2015-07-31T16:42:11,41824285,500008800,4880,0,1,-73.90,62.15,8.00
24,2015-07-31T16:42:11,10566841,500012480,9761,0,1,-73.90,62.15,8.00
24,2015-07-31T16:42:11,49508310,503848704,9761,0,1,-43.56,8.07,8.00
24,2015-07-31T16:42:11,108048,528431296,10737,0,1,-43.56,8.07,8.00
24,2015-07-31T16:42:11,66502754,539807232,4880,0,1,-73.90,62.15,8.00
24,2015-07-31T16:42:11,6590935,539870656,9761,0,2,-81.36,42.59,8.00
24,2015-07-31T16:42:11,30136159,539935360,14642,0,2,-79.76,46.77,8.00
24,2015-07-31T16:42:11,26366415,539999296,13247,0,1,-78.00,51.40,8.00
24,2015-07-31T16:42:11,64847492,540062720,14642,0,2,-79.55,47.34,8.00
24,2015-07-31T16:42:11,63382935,540127872,9761,0,2,-81.30,42.73,8.00
24,2015-07-31T16:42:11,54718731,540188864,4880,0,1,-78.18,50.92,8.00
24,2015-07-31T16:42:11,41153804,552997824,8784,0,1,-43.56,8.07,8.00
24,2015-07-31T16:42:11,27354086,577581312,7809,0,1,-43.56,8.07,8.00
24,2015-07-31T16:42:11,19973506,589866048,9761,0,1,-102.89,95.06,8.00
24,2015-07-31T16:42:11,57986540,589863616,4880,0,1,-67.29,42.87,8.00
25,2015-07-31T16:42:12,4111211,500017344,29283,0,1,-73.90,62.15,8.00
25,2015-07-31T16:42:12,41824285,500008800,4880,0,1,-73.90,62.15,8.00
25,2015-07-31T16:42:12,10566841,500012480,9761,0,1,-73.90,62.15,8.00
25,2015-07-31T16:42:12,49508310,503848704,9761,0,1,-43.56,8.07,8.00
25,2015-07-31T16:42:12,108048,528430784,11713,0,1,-43.56,8.07,8.00
25,2015-07-31T16:42:12,66502754,539807232,4880,0,1,-73.90,62.15,8.00
25,2015-07-31T16:42:12,6590935,539870656,9761,0,2,-81.36,42.59,8.00
25,2015-07-31T16:42:12,30136159,539935360,14642,0,2,-79.76,46.77,8.00
25,2015-07-31T16:42:12,26366415,539999296,13247,0,1,-78.00,51.40,8.00
25,2015-07-31T16:42:12,64847492,540062720,14642,0,2,-79.55,47.34,8.00
25,2015-07-31T16:42:12,63382935,540127872,9761,0,2,-81.30,42.73,8.00
25,2015-07-31T16:42:12,54718731,540188864,4880,0,1,-78.18,50.92,8.00
25,2015-07-31T16:42:12,41153804,552997824,8784,0,1,-43.56,8.07,8.00
25,2015-07-31T16:42:12,27354086,577581312,7809,0,1,-43.56,8.07,8.00
25,2015-07-31T16:42:12,19973506,589866048,9761,0,1,-102.89,95.06,8.00
25,2015-07-31T16:42:12,57986540,589863616,4880,0,1,-67.29,42.87,8.00
26,2015-07-31T16:42:12,4111211,500017344,29283,0,1,-73.90,62.15,8.00
26,2015-07-31T16:42:12,41824285,500008800,4880,0,1,-73.90,62.15,8.00
26,2015-07-31T16:42:12,10566841,500012480,9761,0,1,-73.90,62.15,8.00
26,2015-07-31T16:42:12,49508310,503848704,9761,0,1,-43.56,8.07,8.00
26,2015-07-31T16:42:12,108048,528430784,13666,0,1,-43.56,8.07,8.00
26,2015-07-31T16:42:12,66502754,539807232,4880,0,1,-73.90,62.15,8.00
26,2015-07-31T16:42:12,6590935,539870656,9761,0,2,-81.36,42.59,8.00
26,2015-07-31T16:42:12,30136159,539935360,14642,0,2,-79.76,46.77,8.00
26,2015-07-31T16:42:12,26366415,539999296,13247,0,1,-78.00,51.40,8.00
26,2015-07-31T16:42:12,64847492,540062720,14642,0,2,-79.55,47.34,8.00
26,2015-07-31T16:42:12,63382935,540127872,9761,0,2,-81.30,42.73,8.00
26,2015-07-31T16:42:12,54718731,540188864,4880,0,1,-78.18,50.92,8.00
26,2015-07-31T16:42:12,41153804,552997824,8784,0,1,-43.56,8.07,8.00
26,2015-07-31T16:42:12,27354086,577581824,8785,0,1,-43.56,8.07,8.00
26,2015-07-31T16:42:12,19973506,589866048,9761,0,1,-102.89,95.06,8.00
26,2015-07-31T16:42:12,57986540,589863616,4880,0,1,-67.29,42.87,8.00
27,2015-07-31T16:42:12,4111211,500017344,29283,0,1,-73.90,62.15,8.00
27,2015-07-31T16:42:12,41824285,500008800,4880,0,1,-73.90,62.15,8.00
27,2015-07-31T16:42:12,10566841,500012480,9761,0,1,-73.90,62.15,8.00
27,2015-07-31T16:42:12,49508310,503848704,9761,0,1,-43.56,8.07,8.00
27,2015-07-31T16:42:12,108048,528430784,13666,0,1,-43.56,8.07,8.00
27,2015-07-31T16:42:12,66502754,539807232,4880,0,1,-73.90,62.15,8.00
27,2015-07-31T16:42:12,6590935,539870656,9761,0,2,-81.36,42.59,8.00
27,2015-07-31T16:42:12,30136159,539935360,14642,0,2,-79.76,46.77,8.00
27,2015-07-31T16:42:12,26366415,539999296,13247,0,1,-78.00,51.40,8.00
27,2015-07-31T16:42:12,64847492,540062720,14642,0,2,-79.55,47.34,8.00
27,2015-07-31T16:42:12,63382935,540127872,9761,0,2,-81.30,42.73,8.00
27,2015-07-31T16:42:12,54718731,540188864,4880,0,1,-78.18,50.92,8.00
27,2015-07-31T16:42:12,41153804,552997824,8784,0,1,-43.56,8.07,8.00
27,2015-07-31T16:42:12,27354086,577581824,8785,0,1,-43.56,8.07,8.00
27,2015-07-31T16:42:12,19973506,589866048,9761,0,1,-102.89,95.06,8.00
27,2015-07-31T16:42:12,57986540,589863616,4880,0,1,-55.43,25.47,8.00
28,2015-07-31T16:42:12,4111211,500017344,29283,0,1,-73.90,62.15,8.00
28,2015-07-31T16:42:12,41824285,500008800,4880,0,1,-73.90,62.15,8.00
28,2015-07-31T16:42:12,10566841,500012480,9761,0,1,-73.90,62.15,8.00
28,2015-07-31T16:42:12,49508310,503848704,9761,0,1,-43.56,8.07,8.00
28,2015-07-31T16:42:12,108048,528430784,11713,0,1,-43.56,8.07,8.00
28,2015-07-31T16:42:12,66502754,539807232,4880,0,1,-73.90,62.15,8.00
28,2015-07-31T16:42:12,6590935,539870656,9761,0,2,-81.36,42.59,8.00
28,2015-07-31T16:42:12,30136159,539935360,14642,0,2,-79.76,46.77,8.00
28,2015-07-31T16:42:12,26366415,539999296,13247,0,1,-78.00,51.40,8.00
28,2015-07-31T16:42:12,64847492,540062720,14642,0,2,-79.55,47.34,8.00
28,2015-07-31T16:42:12,63382935,540127872,9761,0,2,-81.30,42.73,8.00
28,2015-07-31T16:42:12,54718731,540188864,4880,0,1,-78.18,50.92,8.00
28,2015-07-31T16:42:12,41153804,552997824,8784,0,1,-43.56,8.07,8.00
28,2015-07-31T16:42:12,27354086,577581312,9761,0,1,-43.56,8.07,8.00
28,2015-07-31T16:42:12,19973506,589866048,9761,0,1,-102.89,95.06,8.00
28,2015-07-31T16:42:12,57986540,589863616,4880,0,1,-55.43,25.47,8.00
29,2015-07-31T16:42:12,4111211,500017344,29283,0,1,-73.90,62.15,8.00
29,2015-07-31T16:42:12,41824285,500008800,4880,0,1,-73.90,62.15,8.00
29,2015-07-31T16:42:12,10566841,500012480,9761,0,1,-73.90,62.15,8.00
29,2015-07-31T16:42:12,49508310,503848704,9761,0,1,-43.56,8.07,8.00
29,2015-07-31T16:42:12,108048,528431296,10737,0,1,-43.56,8.07,8.00
29,2015-07-31T16:42:12,66502754,539807232,4880,0,1,-73.90,62.15,8.00
29,2015-07-31T16:42:12,6590935,539870656,9761,0,2,-81.36,42.59,8.00
29,2015-07-31T16:42:12,30136159,539935360,14642,0,2,-79.76,46.77,8.00
29,2015-07-31T16:42:12,26366415,539999296,13247,0,1,-78.00,51.40,8.00
29,2015-07-31T16:42:12,64847492,540062720,14642,0,2,-79.55,47.34,8.00
29,2015-07-31T16:42:12,63382935,540127872,9761,0,2,-81.30,42.73,8.00
29,2015-07-31T16:42:12,54718731,540188864,4880,0,1,-78.18,50.92,8.00
29,2015-07-31T16:42:12,41153804,552998272,7809,0,1,-43.56,8.07,8.00
29,2015-07-31T16:42:12,27354086,577581312,9761,0,1,-43.56,8.07,8.00
29,2015-07-31T16:42:12,19973506,589866048,9761,0,1,-102.89,95.06,8.00
29,2015-07-31T16:42:12,57986540,589863616,4880,0,1,-55.43,25.47,8.00
30,2015-07-31T16:42:13,4111211,500017344,29283,0,1,-73.90,62.15,8.00
30,2015-07-31T16:42:13,41824285,500008800,4880,0,1,-73.90,62.15,8.00
30,2015-07-31T16:42:13,10566841,500012480,9761,0,1,-73.90,62.15,8.00
30,2015-07-31T16:42:13,49508310,503848704,9761,0,1,-43.56,8.07,8.00
30,2015-07-31T16:42:13,108048,528431776,9761,0,1,-43.56,8.07,8.00
30,2015-07-31T16:42:13,66502754,539807232,4880,0,1,-73.90,62.15,8.00
30,2015-07-31T16:42:13,6590935,539870656,9761,0,2,-81.36,42.59,8.00
30,2015-07-31T16:42:13,30136159,539935360,14642,0,2,-79.76,46.77,8.00
30,2015-07-31T16:42:13,26366415,539999296,13247,0,1,-78.00,51.40,8.00
30,2015-07-31T16:42:13,64847492,540062720,14642,0,2,-79.55,47.34,8.00
30,2015-07-31T16:42:13,63382935,540127872,9761,0,2,-81.30,42.73,8.00
30,2015-07-31T16:42:13,54718731,540188864,4880,0,1,-78.18,50.92,8.00
30,2015-07-31T16:42:13,41153804,552998272,7809,0,1,-43.56,8.07,8.00
30,2015-07-31T16:42:13,27354086,577581312,9761,0,1,-43.56,8.07,8.00
30,2015-07-31T16:42:13,19973506,589866048,9761,0,1,-102.89,95.06,8.00
30,2015-07-31T16:42:13,57986540,589863616,4880,0,1,-55.43,25.47,8.00
31,2015-07-31T16:42:14,4111211,500017344,29283,0,1,-73.90,62.15,8.00
31,2015-07-31T16:42:14,41824285,500008800,4880,0,1,-73.90,62.15,8.00
31,2015-07-31T16:42:14,10566841,500012480,9761,0,1,-73.90,62.15,8.00
31,2015-07-31T16:42:14,49508310,503848704,9761,0,1,-43.56,8.07,8.00
31,2015-07-31T16:42:14,108048,528432288,8785,0,1,-43.56,8.07,8.00
31,2015-07-31T16:42:14,66502754,539807232,4880,0,1,-73.90,62.15,8.00
31,2015-07-31T16:42:14,6590935,539870656,9761,0,2,-81.36,42.59,8.00
31,2015-07-31T16:42:14,30136159,539935360,14642,0,2,-79.76,46.77,8.00
31,2015-07-31T16:42:14,26366415,539999296,13247,0,1,-78.00,51.40,8.00
31,2015-07-31T16:42:14,64847492,540062720,14642,0,2,-79.55,47.34,8.00
31,2015-07-31T16:42:14,63382935,540127872,9761,0,2,-81.30,42.73,8.00
31,2015-07-31T16:42:14,54718731,540188864,4880,0,1,-78.18,50.92,8.00
31,2015-07-31T16:42:14,41153804,552998272,7809,0,1,-43.56,8.07,8.00
31,2015-07-31T16:42:14,27354086,577581312,9761,0,1,-43.56,8.07,8.00
31,2015-07-31T16:42:14,19973506,589866048,9761,0,1,-102.89,95.06,8.00
31,2015-07-31T16:42:14,57986540,589863616,4880,0,1,-55.43,25.47,8.00
32,2015-07-31T16:42:14,4111211,500017344,29283,0,1,-73.90,62.15,8.00
32,2015-07-31T16:42:14,41824285,500008800,4880,0,1,-73.90,62.15,8.00
32,2015-07-31T16:42:14,10566841,500012480,9761,0,1,-73.90,62.15,8.00
32,2015-07-31T16:42:14,49508310,503848704,9761,0,1,-43.56,8.07,8.00
32,2015-07-31T16:42:14,108048,528431776,9761,0,1,-43.56,8.07,8.00
32,2015-07-31T16:42:14,66502754,539807232,4880,0,1,-73.90,62.15,8.00
32,2015-07-31T16:42:14,6590935,539870656,9761,0,2,-81.36,42.59,8.00
32,2015-07-31T16:42:14,30136159,539935360,14642,0,2,-79.76,46.77,8.00
32,2015-07-31T16:42:14,26366415,539999296,13247,0,1,-78.00,51.40,8.00
32,2015-07-31T16:42:14,64847492,540062720,14642,0,2,-79.55,47.34,8.00
32,2015-07-31T16:42:14,63382935,540127872,9761,0,2,-81.30,42.73,8.00
32,2015-07-31T16:42:14,54718731,540188864,4880,0,1,-78.18,50.92,8.00
32,2015-07-31T16:42:14,41153804,552998272,7809,0,1,-43.56,8.07,8.00
32,2015-07-31T16:42:14,27354086,577581312,9761,0,1,-43.56,8.07,8.00
32,2015-07-31T16:42:14,19973506,589866048,9761,0,1,-102.89,95.06,8.00
32,2015-07-31T16:42:14,57986540,589863616,4880,0,1,-55.43,25.47,8.00
33,2015-07-31T16:42:14,4111211,500017344,29283,0,1,-73.90,62.15,8.00
33,2015-07-31T16:42:14,41824285,500008800,4880,0,1,-73.90,62.15,8.00
33,2015-07-31T16:42:14,10566841,500012480,9761,0,1,-73.90,62.15,8.00
33,2015-07-31T16:42:14,49508310,503848704,9761,0,1,-43.56,8.07,8.00
33,2015-07-31T16:42:14,108048,528432288,10737,0,1,-43.56,8.07,8.00
33,2015-07-31T16:42:14,66502754,539807232,4880,0,1,-73.90,62.15,8.00
33,2015-07-31T16:42:14,6590935,539870656,9761,0,2,-81.36,42.59,8.00
33,2015-07-31T16:42:14,30136159,539935360,14642,0,2,-79.76,46.77,8.00
33,2015-07-31T16:42:14,26366415,539999296,13247,0,1,-78.00,51.40,8.00
33,2015-07-31T16:42:14,64847492,540062720,14642,0,2,-79.55,47.34,8.00
33,2015-07-31T16:42:14,63382935,540127872,9761,0,2,-81.30,42.73,8.00
33,2015-07-31T16:42:14,54718731,540188864,4880,0,1,-78.18,50.92,8.00
33,2015-07-31T16:42:14,41153804,552998272,7809,0,1,-43.56,8.07,8.00
33,2015-07-31T16:42:14,27354086,577581312,9761,0,1,-43.56,8.07,8.00
33,2015-07-31T16:42:14,19973506,589866048,9761,0,1,-102.89,95.06,8.00
33,2015-07-31T16:42:14,57986540,589863616,4880,0,1,-55.43,25.47,8.00
34,2015-07-31T16:42:14,4111211,500017344,29283,0,1,-73.90,62.15,8.00
34,2015-07-31T16:42:14,41824285,500008800,4880,0,1,-73.90,62.15,8.00
34,2015-07-31T16:42:14,10566841,500012480,9761,0,1,-73.90,62.15,8.00
34,2015-07-31T16:42:14,49508310,503848704,9761,0,1,-43.56,8.07,8.00
34,2015-07-31T16:42:14,108048,528432288,10737,0,1,-43.56,8.07,8.00
34,2015-07-31T16:42:14,66502754,539807232,4880,0,1,-73.90,62.15,8.00
34,2015-07-31T16:42:14,6590935,539870656,9761,0,2,-81.36,42.59,8.00
34,2015-07-31T16:42:14,30136159,539935360,14642,0,2,-79.76,46.77,8.00
34,2015-07-31T16:42:14,26366415,539999296,13247,0,1,-78.00,51.40,8.00
34,2015-07-31T16:42:14,64847492,540062720,14642,0,2,-79.55,47.34,8.00
34,2015-07-31T16:42:14,63382935,540127872,9761,0,2,-81.30,42.73,8.00
34,2015-07-31T16:42:14,54718731,540188864,4880,0,1,-78.18,50.92,8.00
34,2015-07-31T16:42:14,41153804,552997824,8784,0,1,-43.56,8.07,8.00
34,2015-07-31T16:42:14,27354086,577581312,9761,0,1,-43.56,8.07,8.00
34,2015-07-31T16:42:14,19973506,589866048,9761,0,1,-102.89,95.06,8.00
34,2015-07-31T16:42:14,57986540,589863616,4880,0,1,-55.43,25.47,8.00
35,2015-07-31T16:42:14,4111211,500017344,29283,0,1,-73.90,62.15,8.00
35,2015-07-31T16:42:14,41824285,500008800,4880,0,1,-73.90,62.15,8.00
35,2015-07-31T16:42:14,10566841,500012480,9761,0,1,-73.90,62.15,8.00
35,2015-07-31T16:42:14,49508310,503848704,9761,0,1,-43.56,8.07,8.00
35,2015-07-31T16:42:14,108048,528432288,10737,0,1,-43.56,8.07,8.00
35,2015-07-31T16:42:14,66502754,539807232,4880,0,1,-73.90,62.15,8.00
35,2015-07-31T16:42:14,6590935,539870656,9761,0,2,-81.36,42.59,8.00
35,2015-07-31T16:42:14,30136159,539935360,14642,0,2,-79.76,46.77,8.00
35,2015-07-31T16:42:14,26366415,539999296,13247,0,1,-78.00,51.40,8.00
35,2015-07-31T16:42:14,64847492,540062720,14642,0,2,-79.55,47.34,8.00
35,2015-07-31T16:42:14,63382935,540127872,9761,0,2,-81.30,42.73,8.00
35,2015-07-31T16:42:14,54718731,540188864,4880,0,1,-78.18,50.92,8.00
35,2015-07-31T16:42:14,41153804,552997824,8784,0,1,-43.56,8.07,8.00
35,2015-07-31T16:42:14,27354086,577580800,8785,0,1,-43.56,8.07,8.00
35,2015-07-31T16:42:14,19973506,589866048,9761,0,1,-102.89,95.06,8.00
35,2015-07-31T16:42:14,57986540,589863616,4880,0,1,-55.43,25.47,8.00
36,2015-07-31T16:42:14,4111211,500017344,29283,0,1,-73.90,62.15,8.00
36,2015-07-31T16:42:14,41824285,500008800,4880,0,1,-73.90,62.15,8.00
36,2015-07-31T16:42:14,10566841,500012480,9761,0,1,-73.90,62.15,8.00
36,2015-07-31T16:42:14,49508310,503848704,9761,0,1,-43.56,8.07,8.00
36,2015-07-31T16:42:14,108048,528432288,10737,0,1,-43.56,8.07,8.00
36,2015-07-31T16:42:14,66502754,539807232,4880,0,1,-73.90,62.15,8.00
36,2015-07-31T16:42:14,6590935,539870656,9761,0,2,-81.36,42.59,8.00
36,2015-07-31T16:42:14,30136159,539935360,14642,0,2,-79.76,46.77,8.00
36,2015-07-31T16:42:14,26366415,539999296,13247,0,1,-78.00,51.40,8.00
36,2015-07-31T16:42:14,64847492,540062720,14642,0,2,-79.55,47.34,8.00
36,2015-07-31T16:42:14,63382935,540127872,9761,0,2,-81.30,42.73,8.00
36,2015-07-31T16:42:14,54718731,540188864,4880,0,1,-78.18,50.92,8.00
36,2015-07-31T16:42:14,41153804,552997824,8784,0,1,-43.56,8.07,8.00
36,2015-07-31T16:42:14,27354086,577580800,8785,0,1,-43.56,8.07,8.00
36,2015-07-31T16:42:14,19973506,589866048,9761,0,1,-102.89,95.06,8.00
36,2015-07-31T16:42:14,57986540,589863616,4880,0,1,-55.43,25.47,8.00
37,2015-07-31T16:42:14,4111211,500017344,29283,0,1,-73.90,62.15,8.00
37,2015-07-31T16:42:14,41824285,500008800,4880,0,1,-73.90,62.15,8.00
37,2015-07-31T16:42:14,10566841,500012480,9761,0,1,-73.90,62.15,8.00
37,2015-07-31T16:42:14,49508310,503848704,9761,0,1,-43.56,8.07,8.00
37,2015-07-31T16:42:14,108048,528432768,9761,0,1,-43.56,8.07,8.00
37,2015-07-31T16:42:14,66502754,539807232,4880,0,1,-73.90,62.15,8.00
37,2015-07-31T16:42:14,6590935,539870656,9761,0,2,-81.36,42.59,8.00
37,2015-07-31T16:42:14,30136159,539935360,14642,0,2,-79.76,46.77,8.00
37,2015-07-31T16:42:14,26366415,539999296,13247,0,1,-78.00,51.40,8.00
37,2015-07-31T16:42:14,64847492,540062720,14642,0,2,-79.55,47.34,8.00
37,2015-07-31T16:42:14,63382935,540127872,9761,0,2,-81.30,42.73,8.00
37,2015-07-31T16:42:14,54718731,540188864,4880,0,1,-78.18,50.92,8.00
37,2015-07-31T16:42:14,41153804,552997312,9761,0,1,-43.56,8.07,8.00
37,2015-07-31T16:42:14,27354086,577580800,8785,0,1,-43.56,8.07,8.00
37,2015-07-31T16:42:14,19973506,589866048,9761,0,1,-102.89,95.06,8.00
37,2015-07-31T16:42:14,57986540,589863616,4880,0,1,-55.43,25.47,8.00
38,2015-07-31T16:42:14,4111211,500017344,29283,0,1,-73.90,62.15,8.00
38,2015-07-31T16:42:14,41824285,500008800,4880,0,1,-73.90,62.15,8.00
38,2015-07-31T16:42:14,10566841,500012480,9761,0,1,-73.90,62.15,8.00
38,2015-07-31T16:42:14,49508310,503848704,9761,0,1,-43.56,8.07,8.00
38,2015-07-31T16:42:14,108048,528432768,9761,0,1,-43.56,8.07,8.00
38,2015-07-31T16:42:14,66502754,539807232,4880,0,1,-73.90,62.15,8.00
38,2015-07-31T16:42:14,6590935,539870656,9761,0,2,-81.36,42.59,8.00
38,2015-07-31T16:42:14,30136159,539935360,14642,0,2,-79.76,46.77,8.00
38,2015-07-31T16:42:14,26366415,539999296,13247,0,1,-78.00,51.40,8.00
38,2015-07-31T16:42:14,64847492,540062720,14642,0,2,-79.55,47.34,8.00
38,2015-07-31T16:42:14,63382935,540127872,9761,0,2,-81.30,42.73,8.00
38,2015-07-31T16:42:14,54718731,540188864,4880,0,1,-78.18,50.92,8.00
38,2015-07-31T16:42:14,41153804,552997312,9761,0,1,-43.56,8.07,8.00
38,2015-07-31T16:42:14,27354086,577580800,8785,0,1,-43.56,8.07,8.00
38,2015-07-31T16:42:14,19973506,589866048,9761,0,1,-102.89,95.06,8.00
38,2015-07-31T16:42:14,57986540,589863616,4880,0,1,-43.56,8.07,8.00
39,2015-07-31T16:42:15,4111211,500017344,29283,0,1,-73.90,62.15,8.00
39,2015-07-31T16:42:15,41824285,500008800,4880,0,1,-73.90,62.15,8.00
39,2015-07-31T16:42:15,10566841,500012480,9761,0,1,-73.90,62.15,8.00
39,2015-07-31T16:42:15,49508310,503848704,9761,0,1,-43.56,8.07,8.00
39,2015-07-31T16:42:15,108048,528432768,9761,0,1,-43.56,8.07,8.00
39,2015-07-31T16:42:15,66502754,539807232,4880,0,1,-73.90,62.15,8.00
39,2015-07-31T16:42:15,6590935,539870656,9761,0,2,-81.36,42.59,8.00
39,2015-07-31T16:42:15,30136159,539935360,14642,0,2,-79.76,46.77,8.00
39,2015-07-31T16:42:15,26366415,539999296,13247,0,1,-78.00,51.40,8.00
39,2015-07-31T16:42:15,64847492,540062720,14642,0,2,-79.55,47.34,8.00
39,2015-07-31T16:42:15,63382935,540127872,9761,0,2,-81.30,42.73,8.00
39,2015-07-31T16:42:15,54718731,540188864,4880,0,1,-78.18,50.92,8.00
39,2015-07-31T16:42:15,41153804,552997312,9761,0,1,-43.56,8.07,8.00
39,2015-07-31T16:42:15,27354086,577580800,8785,0,1,-43.56,8.07,8.00
39,2015-07-31T16:42:15,19973506,589866048,9761,0,1,-102.89,95.06,8.00
39,2015-07-31T16:42:15,57986540,589863616,4880,0,1,-43.56,8.07,8.00
40,2015-07-31T16:42:16,4111211,500017344,29283,0,1,-73.90,62.15,8.00
40,2015-07-31T16:42:16,41824285,500009056,4880,0,1,-73.90,62.15,8.00
40,2015-07-31T16:42:16,10566841,500012480,9761,0,1,-73.90,62.15,8.00
40,2015-07-31T16:42:16,49508310,503848384,12201,0,4,-57.24,41.09,8.00
40,2015-07-31T16:42:16,108048,528431712,11853,0,3,-58.86,31.73,8.00
40,2015-07-31T16:42:16,66502754,539807232,4880,0,1,-73.90,62.15,8.00
40,2015-07-31T16:42:16,6590935,539870976,9151,0,1,-82.30,40.13,8.00
40,2015-07-31T16:42:16,30136159,539935616,14642,0,2,-78.99,48.81,8.00
40,2015-07-31T16:42:16,26366415,539999680,11853,0,2,-77.91,51.64,8.00
40,2015-07-31T16:42:16,64847492,540062464,14642,0,2,-79.74,46.84,8.00
40,2015-07-31T16:42:16,63382935,540127872,9761,0,2,-80.97,43.61,8.00
40,2015-07-31T16:42:16,54718731,540188864,4880,0,1,-78.18,50.92,8.00
40,2015-07-31T16:42:16,41153804,552998400,12473,0,5,-57.73,40.91,8.00
40,2015-07-31T16:42:16,58366981,577580352,19522,0,5,-69.85,66.06,8.00
40,2015-07-31T16:42:16,27354086,577580800,8785,0,1,-43.56,8.07,8.00
40,2015-07-31T16:42:16,19973506,589866048,9761,0,1,-102.89,95.06,8.00
40,2015-07-31T16:42:16,57986540,589863616,4880,0,1,-43.56,8.07,8.00
41,2015-07-31T16:42:16,4111211,500017344,29283,0,1,-73.90,62.15,8.00
41,2015-07-31T16:42:16,41824285,500009056,4880,0,1,-73.90,62.15,8.00
